Text	Class
"COMPREI E COM DINHEIRO DO BANCO DO BRASIL!!!
@BancodoBrasil 
@AdvocaciaGeral 
@CGUonline 
https://t.co/lHQma1fkek https://t.co/uB9Yi8Vo93"	
@BancodoBrasil consegui sim, obrigado em todo caso!	
@BancodoBrasil Entrei com contato via DM, Obrigado	
I'm at @BancodoBrasil in Brasília, DF https://t.co/HgCFCI7jQk	
Em quatro meses da gestão #ForaTemer bancos públicos @BancodoBrasil e @Caixa alcançaram (e ultrapassaram) os privados em taxa de juros.	
Esperamos que o Digitau @itau não siga esse tiro no pé dado pelo @BancodoBrasil. Inclusive pro banco dos Setúbal ficaria estranho o slogan.	
Quem tem uma Conta Digital, no mínimo tem alguma informação, então o @BancodoBrasil só tem a perder... No mínimo estes clientes.	
Se eu for afetado em algo, irei tirar salário, cartão de crédito, investimentos, débitos automáticos e centralização do @BancodoBrasil.	
Só soube hoje que o @BancodoBrasil descontinuou a Conta Digital. O 'gênio' que fez isso só pode estar mal intencionado com o banco.	
Vou ficar com meu @BancodoBrasil mesmo. Os investimentos rendem menos, mas não preciso pagar nada </3	
@BancodoBrasil ok, assim que tiver me liga!👍	
@BancodoBrasil olá gostaria de saber se vocês já foram comunicados que a opção de financiamento de veículo no App não está funcionando	
@ferrreira @BancodoBrasil melhor notícia do ano	
@BancodoBrasil RSPONDAM MINHA DM FIZ O DEPOSITO E O PROCEDOMENTO MANDEI OUTRA PERGUNTA LA	
@BancodoBrasil foi só um desabafo :(	
@BancodoBrasil fim :( achei absurdo da forma como fui tratada	
@BancodoBrasil ele disse que o gerente ficava na mesa dele, fui lá e falei com ele chorando pela forma que fui tratada, ele resolveu pra mim	
@BancodoBrasil ele disse que já tinha me visto conversar com o gerente (não, não conversei), pedi pra chamar o gerente, ele se recusou	
@BancodoBrasil expliquei pra o outro funcionário que me atendeu pela segunda vez, ele me chamou de menina e disse que não ia aceitar	
@ferrreira @BancodoBrasil isso já vale no país todo até no meu país acre?	
@BancodoBrasil não estou com a carteira de trabalho porque pedi demissão, não tem previsão para me entregarem e alguém irá buscar por mim	
@BancodoBrasil a primeira funcionária alegou que tinha atualizar o cadastro, voltei com cópia do RG, CPF, residência e contra-cheque	
@AlexandreJus @BancodoBrasil Dr. Alexandre, só não escolha o Bradesco. Ele consegue ser bem pior que o Banco do Brasil! ¬¬	
@BancodoBrasil queria a senha de letras, os dois funcionários se recusaram, eu tive que falar com gerente e ele resolveu :( foi horrível	
@BancodoBrasil Obrigado	
@BancodoBrasil Preciso da minha fatura, já q nunca chega pelos correios, e assim q loga no internet banking, aparece q minha sessão expirou	
@BancodoBrasil olá, poderia responder minha DM?	
O atendimento do @BancodoBrasil não é ruim não, se amostra! A atendente simplesmente não deixa você falar, nem perguntar nada.	
@BancodoBrasil o sistemas de vcs é tão pré histórico quanto a Madonna	
NUNCA, NUNCA, NUNCA MESMO TENHAM CONTA NO @BancodoBrasil. Desrespeitosos. Lixo!	
@gondao @BancodoBrasil O link leva a um conjunto de notícias.	
@BancodoBrasil DM respondida!	
@hugroku @BancodoBrasil além de ficar esperando por muito mais que 15min, na maioria das vezes q eu fui no BB, tive um atendimento péssimo	
o pessoal do @bancodobrasil de sooretama e tao ignorante, tanto por telefone, quando pessoalmente com certas pessoas, so um feedbackzinho	
@gondao Se tem @BancodoBrasil, está no maior spread do setor. Juros cobrados de clientes cativos e de baixo risco. Em breve, aparece no DRE.	
@BancodoBrasil eu sei, mas era pra lembrar a última opção que eu coloquei. Senão a pessoa pode esquecer e passar errado.	
O pior é depender de gente burra no atendimento dos bancos. O cara não sabe nem mexer no próprio sistema!! @BancodoBrasil	
@BancodoBrasil DM urgente aí	
@BancodoBrasil Enviado dados via DM	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/ilEhvZIMpD	
ainda bem que sou cliente do @BancodoBrasil maravilhosos e camren shippers ♥	
@BancodoBrasil mandei uma dm pra vcs novamente apos a resposta da outra no aguardo...	
Eu simplesmente não tenho mais paciência para o @BancodoBrasil . Falar com gerente é mais difícil que falar com o Temer	
1h e 40 min de espera e contando. Só mesmo no pior banco de todos, o @BancodoBrasil https://t.co/EjyubASNZK	
@BancodoBrasil contas que não tem serviços contratados são admitidas pelo gerente. Importante é o lucro, o cliente não importa.	
Aviso aos clientes do @BancodoBrasil, se vc quiser transferir sua conta para ag Caminho da Lagoa/SC não vai conseguir.	
@BancodoBrasil Poderia responder minha DM ? Obrigado!	
@BancodoBrasil to tentando acessar o home broker e o site diz q meu cadastro ta desatualizado. Mas fui na agência ontem, não me falaram nada	
@BancodoBrasil migos, que opção de poupança 96 é essa de poupex? qual a diferença pra 51?	
Vim so mostrar como atendem rápido no @BancodoBrasil ... Quase uma hora de espera gente ,  ainda estou aqui aguarda… https://t.co/m6aIruahtb	
@BancodoBrasil vcs têm muito trabalho pela frente... Muito trabalho.	
@BancodoBrasil 1505-9 palmas to....	
@BancodoBrasil pecam por favor pra ligar o ar condicionado da agencia 6603.6 em Cacapava	
@weldyss minha primeira opção caso o @BancodoBrasil queira me tirar do pacote digital.	
I'm at @BancodoBrasil in Brasília, DF https://t.co/vUR39LPXi7	
Fico no @BancodoBrasil 1 hora p amigo dzr q eu tenho que ter cópia do meu MP e q ele não pode tirar na agência, tendo uma xerox ao lado dle.	
@BancodoBrasil Blz. Obrigado.	
@BancodoBrasil como faço para saber a qe refere um saldo provisionado que será cobrado em minha conta?	
I'm at @BancodoBrasil in Fazenda Rio Grande, Paraná https://t.co/OZN5YvnA1D	
@BancodoBrasil preciso aumentar meu limite no cartão de crédito, como faz?	
eu só queria conseguir acessar minha conta pelo site do @BancodoBrasil	
@BancodoBrasil não será necessário, já estou em uma agência	
@BancodoBrasil fui atendido sei, demorou, mas fui atendido, deu certo, vcs tem q melhorar o tempo.	
Ta pra existir uma central de atendimento pior que a do @BancodoBrasil	
@BancodoBrasil cara, eu já te mandei o print. Se você quiser passa pra frente pro pessoal técnico. Eu não vou descrever aquilo por telefone.	
@BancodoBrasil to redigindo a reclamação pro @BancoCentralBR e PROCON nesse exato momento. Ou me dão um retorno ou aciono a justiça	
Mestre @AlexandreJus bom saber que não estou sozinho no mundo. Faço isso a um tempinho também e semana passada lembrei o pq @BancodoBrasil	
@BancodoBrasil 13h e nada de atendimento https://t.co/ObVj3cVici	
A agência do @BancodoBrasil não chega nem perto de cumprir a lei dos 15min. To na fila ha mais de 1 hora. ABSURDO!	
@BancodoBrasil 30min de fila pra apenas retirar um cartão de conta eh brincadeira ne. Falta de respeito com quem paga taxa	
Quanto mais eu conheço, mais sou contra empresas do tipo @BancodoBrasil e @Correios ....Atrasam nossas vidas e nos… https://t.co/8oNX5N0p09	
@BancodoBrasil não vai de jeito nenhum HELP https://t.co/b10l8QZGsY	
@BancodoBrasil era ontem por conta de um feriado. Obg de toda forma	
@BancodoBrasil Sendo que eu ACABEI de pedir, coisa de 10 segundos fiz todo o procedimento. Já tentei 3x	
@BancodoBrasil Não tô conseguindo autorizar um celular. Peço o SMS > clico no link > diz pra eu 'pedir de novo continuar logado'.	
É informação desencontrada (quando há) e fila pra tudo. E, olha, sou 'estilo'. Só se mau atendimento for o estilo no @BancodoBrasil	
@BancodoBrasil já enviei 	
Pago há mais de década todas as contas via internet e evito ao máximo vir à agência do @BancodoBrasil . Desde ontem me lembrando o porquê.	
Sofrendo dois dias com péssimo atendimento no @BancodoBrasil . Após tantos anos de relacionamento, talvez seja hora de dizer adeus...	
Ow @BancodoBrasil, não tô conseguindo acessar minha fatura pelo internet banking (não correntista), tô precisando urgente D: O que eu faço?	
Aooo @BancodoBrasil como faço pra saber se minha anuidade aumentou?	
O @BancodoBrasil é a única instituição que tem uma fila pra saber se você tem condições de pegar outra fila para atendimento	
Já nem quero olhar praquele Digio (pseudo-concorrente do @nubankbrasil ) só por ter dedo do @BancodoBrasil	
Isso aí @BancodoBrasil, 40 minutos na fila e nada, sem ordem nas senhas, pouca gente atendendo… #mudardebanco https://t.co/T5eWp4bva4	
Eu pensava q a pior parte de ser adulto era lidar com as frustrações dos desejos não realizados até ter que pegar um fila no @BancodoBrasil	
@Rick_PJ @BancodoBrasil @nubankbrasil CHORA CAVACO!	
Está decidido vou cancelar minha conta do @BancodoBrasil pelo péssimo atendimento e descaso dos gerentes. Ficarei só com meu @nubankbrasil	
Eu odeio o @BancodoBrasil ! O único dinheiro que eu recebi pra ir trabalhar, eles pegaram! Sendo que eu não tinha nada pendente! FDP	
Fica aqui o meu registro de agradecimento ao @BancodoBrasil	
O @BancodoBrasil e o gerente Jeferson da agência de Mairinque foram solícitos comigo. Consegui restituir meu IR pelo telefone.	
@BancodoBrasil sim, 2 horas e 40 minutos de espera e o alarme da agência não parava de tocar.	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/Ob53LpmjEY	
.@karinecsslopes (at @BancodoBrasil in Vitória, ES) https://t.co/ISA6sqtoRi	
@BancodoBrasil não, pelo site são agrupadas por tipo, e nem sempre de forma correta. Pelo celular sim, a descrição é por cronologia apenas.	
Os Profissionais de Telemarketing,em especial,os da Seguradora do @BancodoBrasil estão incomodando muitas pessoas com sua insistência !!!	
@BancodoBrasil olá pessoal! Por onde anda a abertura de conta no app pelo Touch ID? A opção sumiu no iOS 10.1!	
@BancodoBrasil já entrou e, pediram pra ele ir na agencia q ele abriu a conta.. Obg	
@BancodoBrasil além disso, como faço pra aumentar esse limite sem ter ir à agência? Vcs deviam facilitar as coisas!!!	
@BancodoBrasil porra, fiz uma transferência quinta-feira passada, e até hj não renovaram meu limite pra transferir. Quando liberam??????	
@BancodoBrasil Bom dia. Ocorreu na agência 1549 (Sapopemba). Nau consegui buscar meu cartão de débito desde a greve bancária.	
Hoje eu durmo nesse lugar. (@ BB CENOP Operações - @bancodobrasil in Curitiba, PR) https://t.co/arcF1P9qIB	
@BancodoBrasil já enviei algumas DMs. Aguardo retorno urgente. :)	
@BancodoBrasil Obrigada!	
@BancodoBrasil pessoal, eu consigo liberar pagamento pela web sem passar em um caixa de auto-atendimento?	
O foda de querer investir é ter que ir a primeira vez no banco, podia ser tudo online né @BancodoBrasil	
Não sei pra que existe essa conta do @BancodoBrasil no Twitter se não ajudam, respondem. 😡Nesse banco, nada funciona!!!	
@BancodoBrasil obrigado!	
@BancodoBrasil Não estava seguindo porque estou para cancelar minha conta.	
@CCBB_RJ @BancodoBrasil CCBB o passaporte do cultural ainda está ativo?Pagando meia entrada nos espetáculos?	
@BancodoBrasil não tem nenhum gerente capacitado para fazer atendimento ? Não sei pq fui abrir novamente uma conta no BB	
@BancodoBrasil o atendimento na agência 0555 - Barra do Piraí é péssimo ! Atendente são muito mau preparados !!!	
@BancodoBrasil hoje eu precisava cadastrar um conta para fazer uma transferência e a gerente nova arrumou mil empecilhos...	
@BancodoBrasil ele não conseguiu aumentar, mudei pro atendimento personalizado mas continuo com menos de R$200,00 de limite	
@BancodoBrasil primeiro meu gerente antigo falou que eu tinha que investir em capitalização pra aumentar o limite do meu cartão de crédito	
@BancodoBrasil vocês deveriam treinar melhor o funcionário de vocês. atendentes da agência não fazem favor pra nós atender, pagamos por isso	
@BancodoBrasil Ok, obrigado!	
@BancodoBrasil beleza, valeu!	
Na crise de 2008, Lula fez BB e CEF baixarem juros, a crise era de crédito, assim manteve a economia aquecida, bom… https://t.co/RqGrgNpqFO	
@BancodoBrasil relatório do cartão de crédito deveria vir por data em todos os meios, como acontece no celular e tablet. Facilita controle.	
@BancodoBrasil mandei uma mensagem por DM mim ajudem no aguardo	
@victorigorac @marquesjamil @felipeautran @camilambpp @BancodoBrasil nossa, quanta intimidade	
@BancodoBrasil não vou nem reclamar do tempo que levaram pra responder pq vcs tem um funcionário mt bom na 01279, Roger o nome. Obrigada.	
Tem estreia no teatro do #CCBBRJ. De 26.10 a 18.12. Os ingressos já estão à venda e cliente @BancodoBrasil paga mei… https://t.co/zYutGxdspo	
@BancodoBrasil por favor, só passe o print adiante pro pessoal técnico responsável pelo app do Gerenciador Financeiro q eles devem resolver	
@BancodoBrasil eu não tenho muito mais o que falar além do print screen que já te mandei. Fica difícil descrever por telefone, né?	
@BancodoBrasil obrigado mas resolvi pelo telefone ☺️	
@BancodoBrasil @bancosantander me emprega na moral to necessitando usar o ar condicionado	
@BancodoBrasil muito obrigada 😄	
Atenção @BancodoBrasil , preciso urgentemente pagar uma conta e está aparecendo: Acesso não permitido - Horário Bloqueado (C505-000)	
@BancodoBrasil Esperando vcs na DM	
@BancodoBrasil já enviei a dm :3	
@BancodoBrasil o atendimento das agências d vcs tá pior a cada dia. Quero diminuir o limite do cartão de crédito e vcs fim com dificuldades.	
"@ThiagoLco   Thiago, boa noite! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
"@CledineiF   Olá, boa noite! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
O q me deixa mais puto é ser obrigado a abrir conta no @BancodoBrasil (com uma burocracia) se já tenho conta em outro banco. MUITA PACIÊNCIA	
@BancodoBrasil olhe aí sua DM 	
I'm at @BancodoBrasil in Palmeira dos Índios, AL https://t.co/PfHTepg1wu	
"@zehassumpcao   Olá, boa noite! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
"@fonsecarjbr   Felipe, boa noite! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@Fabriciouni @BancodoBrasil pior atendimento	
@BancodoBrasil gente, pelo amor de Deus. Não recebi a fatura em casa e estou o dia todo tentando emitir segunda via e não consigo, me ajudem	
@BancodoBrasil obrigada!!	
@BancodoBrasil ok obrigada	
@BancodoBrasil pior atendimento do Brasil!	
@BancodoBrasil por favor 🙏🏽🙏🏽 como faço pra alterar a data de vcto do meu cartão ?	
@BancodoBrasil Agência Paulista 0821 - Banco do Brasil S/A.Praça João Pessoa - Centro - Paulista -Pernambuco.A moça do guichê 4 se recusou	
"@GeiseON   Gersilaine, boa noite! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
Alguém pra me responder???????? @BancodoBrasil	
@BancodoBrasil os mesmos@questionamentos foram feitos via SAC. O que posso esperar como efeito destas reclamações?	
@BancodoBrasil a acrescentar o fato de não haverem outros funcionários dispostos a ouvirem e dar informações.	
@BancodoBrasil somente após espera de DUAS horas e de um início de escândalo. Inimaginável uma espera tão longa!	
"@caminhamyra   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
A gerente do @BancodoBrasil da agência do sudoeste é mesmo que merda. Que raiva desse banco 😡	
@BancodoBrasil Qual é a função do telefone 4003-3001 ?	
@BancodoBrasil tem como saber se meu cartão já foi emitido?	
Tô sabendo que o @BancodoBrasil está entre os bancos com juros mais altos. Pra que isso gente? Gosto tanto de vocês.	
@Bradesco  resolve problema pelo twitter mesmo em meia hora, @BancodoBrasil to perguntando há 4 dias uma pergunta besta e ngm reponde	
@BancodoBrasil eu trabalho e não tenho como ir à minha agencia, tenho que ficar me sentindo lesado por não poder ter meu problema resolvido?	
@BancodoBrasil eu acho um absurdo vcs não resolverem meu problema por telefone ou em outra agência que não seja a minha!	
@WeesleyxD Ah sim, não sabia q o @santander_br era bom, vou pensar em mudar minha conta. O @BancodoBrasil demora demais	
